	id_relation	lautre_noeud	type_relation	poids_relation	sens_relation
13613	108924852	Anurida maritima	13	2.6e-05	sortante
13614	109332943	marron&gt;27154	13	2.6e-05	sortante
13615	109384602	Rocinante	13	2.6e-05	sortante
13616	109479389	Sarcoramphus papa	13	2.6e-05	sortante
13617	111196316	Autour noir	13	2.6e-05	sortante
13618	111322770	Akalat à tête cendrée	13	2.6e-05	sortante
13619	111322819	Capucin à ventre blanc	13	2.6e-05	sortante
13620	111322901	Colombar pompadour	13	2.6e-05	sortante
13621	116058338	Gibbon hoolock occidental	13	2.6e-05	sortante
13622	220713181	guêpe parasitoïde	13	2.6e-05	sortante
13623	244327958	Panonychus ulmi	13	2.6e-05	sortante
13624	269895939	oiseau du paradis&gt;140176	13	2.6e-05	sortante
13625	292993352	Choucas des tours	13	2.6e-05	sortante
13626	293784895	Aspidoscelis	13	2.6e-05	sortante
13627	293784896	Rêveur de Hurtebise	13	2.6e-05	sortante
13628	293784898	Mesohippus	13	2.6e-05	sortante
13629	293784900	Hello Sanctos	13	2.6e-05	sortante
13630	293784901	cheval hongre	13	2.6e-05	sortante
13631	293784902	cheval de saut d'obstacles	13	2.6e-05	sortante
13632	303853629	Caïque mitré	13	2.6e-05	sortante
13633	307165350	Cratopus bicolor	13	2.6e-05	sortante
13634	307165351	Pomatostome bridé	13	2.6e-05	sortante
13635	307165352	Miro à capuchon	13	2.6e-05	sortante
13636	307165353	Plectorhyncha lanceolata	13	2.6e-05	sortante
13637	307165354	Méliphage lancéolé	13	2.6e-05	sortante
13638	307165355	Méliphage de Nouvelle-Hollande	13	2.6e-05	sortante
13639	307165356	Diamant à cinq couleurs	13	2.6e-05	sortante
13640	307165357	Myotis emarginatus	13	2.6e-05	sortante
13641	307165358	Murin à oreilles échancrées	13	2.6e-05	sortante
13642	307165359	Chauve-souris blonde	13	2.6e-05	sortante
13643	307165360	Antrozous pallidus	13	2.6e-05	sortante
13644	307165361	Dixiphia mentalis	13	2.6e-05	sortante
13645	307194327	Grande lingue	13	2.6e-05	sortante
13646	314483088	Cataglyphis bicolor	13	2.6e-05	sortante
13647	354646836	Roald Larsen	13	2.6e-05	sortante
13648	354646837	Harald Strøm	13	2.6e-05	sortante
13649	354646838	Fred Anton Maier	13	2.6e-05	sortante
13650	354646839	Viktor Ivanovich Kosichkin	13	2.6e-05	sortante
13651	354646840	Boris Arsenyevich Shilkov	13	2.6e-05	sortante
13652	354646841	Finn Helgesen	13	2.6e-05	sortante
13653	354646842	Irving Warren Jaffee	13	2.6e-05	sortante
13654	354646843	Ants Antson	13	2.6e-05	sortante
13655	354646844	Roald Edgar Aas	13	2.6e-05	sortante
13656	354646845	Yuri Matveyevich Mikhaylov	13	2.6e-05	sortante
13657	354646846	Charles Mathiesen	13	2.6e-05	sortante
13658	354646847	Evgueni Romanovitch Grichine	13	2.6e-05	sortante
13659	354646848	Charles Jewtraw	13	2.6e-05	sortante
13660	354646849	Pietro degli Angeli	13	2.6e-05	sortante
13661	354646850	Giuseppe Angeli	13	2.6e-05	sortante
13662	354646851	François Angeli	13	2.6e-05	sortante
13663	354646852	Filippo d'Angeli	13	2.6e-05	sortante
13664	354646853	Il Napolitano	13	2.6e-05	sortante
13665	354646854	Giovanni Salvatore Augusto Falcone	13	2.6e-05	sortante
13666	354646855	David Chalmers	13	2.6e-05	sortante
13667	354646856	Julien Offray de La Mettrie	13	2.6e-05	sortante
13668	354646857	Marcus Junius Brutus	13	2.6e-05	sortante
13669	354646858	Geneviève Rodis-Lewis	13	2.6e-05	sortante
13670	354646859	Musonius Rufus	13	2.6e-05	sortante
13671	354646860	Gaius Musonius Rufus	13	2.6e-05	sortante
13672	354646861	Aréius	13	2.6e-05	sortante
13673	354646862	Panaetius Rhodius	13	2.6e-05	sortante
13674	354646863	Panétius	13	2.6e-05	sortante
13675	354646864	Panaïtios	13	2.6e-05	sortante
13676	354646865	Panétios de Rhodes	13	2.6e-05	sortante
13677	354646866	Persaios de Kition	13	2.6e-05	sortante
13678	354646867	Persaios	13	2.6e-05	sortante
13679	354646868	Ariston le Chauve	13	2.6e-05	sortante
13680	354646869	Ariston de Chios	13	2.6e-05	sortante
13681	354646870	Denys le Transfuge	13	2.6e-05	sortante
13682	354646871	Hermarque de Mytilène	13	2.6e-05	sortante
13683	354646872	Dionysios	13	2.6e-05	sortante
13684	354646873	Polystratos	13	2.6e-05	sortante
13685	354646874	Apollodore l'Épicurien	13	2.6e-05	sortante
13686	354646875	Philodème de Gadara	13	2.6e-05	sortante
13687	354646876	Idoménée de Lampsaque	13	2.6e-05	sortante
13688	354646877	Batis de Lampsaque	13	2.6e-05	sortante
13689	354646878	Colotès de Lampsaque	13	2.6e-05	sortante
13690	354646879	Leontée	13	2.6e-05	sortante
13691	354646880	Ænésidème	13	2.6e-05	sortante
13692	354646881	Énésidème	13	2.6e-05	sortante
13693	354646882	Clitomaque de Carthage	13	2.6e-05	sortante
13694	354646883	Héraclite de Tyr	13	2.6e-05	sortante
13695	354646884	Wilhelm Ostwald	13	2.6e-05	sortante
13696	354646885	Marshall McLuhan	13	2.6e-05	sortante
13697	354646886	Philosophe	13	2.6e-05	sortante
13698	354646887	Bérénice Levet	13	2.6e-05	sortante
13699	354646888	Antony Flew	13	2.6e-05	sortante
13700	354646889	Mary Blair	13	2.6e-05	sortante
13701	354646892	ALB	13	2.6e-05	sortante
13702	354646893	Adam Clayton	13	2.6e-05	sortante
13703	354646894	Chef d'orchestre	13	2.6e-05	sortante
13704	354646895	Violoniste	13	2.6e-05	sortante
13705	354646896	Jencarlos Canela	13	2.6e-05	sortante
13706	354646897	David Martial	13	2.6e-05	sortante
13707	354646898	Marc Boeuf	13	2.6e-05	sortante
13708	354646899	Pentti Johannes Lammio	13	2.6e-05	sortante
13709	354646900	Benjamin Vanninen	13	2.6e-05	sortante
13710	354646901	Martti Huhtala	13	2.6e-05	sortante
13711	354646902	Lauri Silvennoinen	13	2.6e-05	sortante
13712	354646903	Sauli Rytky	13	2.6e-05	sortante
13713	354646904	Mario Sossi	13	2.6e-05	sortante
13714	354646905	Georges Mouly	13	2.6e-05	sortante
13715	354646906	Bertrand Landrieu	13	2.6e-05	sortante
13716	354646907	Charles Koffi Diby	13	2.6e-05	sortante
13717	354646908	Juice Wrld	13	2.6e-05	sortante
13718	354646909	Jarad Anthony Higgins	13	2.6e-05	sortante
13719	354646910	Paul Adolph Volcker	13	2.6e-05	sortante
13720	354646911	Rogério Lantres de Carvalho	13	2.6e-05	sortante
13721	354646912	Rogério Pipi	13	2.6e-05	sortante
13722	354646913	Rogério	13	2.6e-05	sortante
13723	354646914	Hirokazu Kanazawa	13	2.6e-05	sortante
13724	354646915	Auberjonois	13	2.6e-05	sortante
13725	354646916	Kim Woo-choong	13	2.6e-05	sortante
13726	354646917	Clarence Cleveland Dill	13	2.6e-05	sortante
13727	354646918	Paul Deman	13	2.6e-05	sortante
13728	354646919	Emilio de la Forest de Divonne	13	2.6e-05	sortante
13729	354646920	Paul Marie Joseph Raymond Tschoffen	13	2.6e-05	sortante
13730	354646921	John Dennis Profumo	13	2.6e-05	sortante
13731	354646922	Wren Blair	13	2.6e-05	sortante
13732	354646923	William Franklin Blair	13	2.6e-05	sortante
13733	354646924	Robert Blair	13	2.6e-05	sortante
13734	354646925	Patrick Blair	13	2.6e-05	sortante
13735	354646926	Auguste-Eugéne-César-Marie Bouge	13	2.6e-05	sortante
13736	354646927	Daniel Blair	13	2.6e-05	sortante
13737	354646928	Danny Blair	13	2.6e-05	sortante
13738	354646929	Pietro Maffi	13	2.6e-05	sortante
13739	354646930	Brij V. Lal	13	2.6e-05	sortante
13740	354646931	Scott Evans	13	2.6e-05	sortante
13741	354646932	Jayson Blair	13	2.6e-05	sortante
13742	354646933	Carl Miller	13	2.6e-05	sortante
13743	354646934	Levi Miller	13	2.6e-05	sortante
13744	354646935	Jim Byrnes	13	2.6e-05	sortante
13745	354646936	Edoardo Gabbriellini	13	2.6e-05	sortante
13746	354646937	François Ribadeau Dumas	13	2.6e-05	sortante
13747	354646938	Marcello Landi	13	2.6e-05	sortante
13748	354646939	Kofi Yamgnane	13	2.6e-05	sortante
13749	354646940	Eduardo Mondlane	13	2.6e-05	sortante
13750	354646941	Antoine Barnave	13	2.6e-05	sortante
13751	354646942	Elihu B. Washburne	13	2.6e-05	sortante
13752	354646943	Louis A. Johnson	13	2.6e-05	sortante
13753	354646944	Robert A. Lovett	13	2.6e-05	sortante
13754	354646945	Henry Morgenthau	13	2.6e-05	sortante
13755	354646946	Henry Wallace	13	2.6e-05	sortante
13756	354646947	Maurice J. Tobin	13	2.6e-05	sortante
13757	354646948	Kim Moon-soo	13	2.6e-05	sortante
13758	354646949	Maurice Kakou Guikahué	13	2.6e-05	sortante
13759	354646950	Lhalu Tsewang Dorje	13	2.6e-05	sortante
13760	354646951	Lhalu	13	2.6e-05	sortante
13761	354646952	Lhalu Se	13	2.6e-05	sortante
13762	354646954	Sidney Sonnino	13	2.6e-05	sortante
13763	354646955	Edmund Stoiber	13	2.6e-05	sortante
13764	354646956	Gyula Hegyi	13	2.6e-05	sortante
13765	354646957	Gyula	13	2.6e-05	sortante
13766	354646958	Hegyi	13	2.6e-05	sortante
13767	354646959	Jacques Mellick	13	2.6e-05	sortante
13768	354646960	Arnaud Richard	13	2.6e-05	sortante
13769	354646961	Joseph Delaunay	13	2.6e-05	sortante
13770	354646962	Richard M. Miller	13	2.6e-05	sortante
13771	354647003	zu Windischgrätz	13	2.6e-05	sortante
13772	354647004	Jorge Sampaio	13	2.6e-05	sortante
13773	354647005	Alexandre de Mensdorff-Pouilly	13	2.6e-05	sortante
13774	354647006	Rachel Leclerc	13	2.6e-05	sortante
13775	354647007	Françoise Leclerc	13	2.6e-05	sortante
13776	354647008	Léo d'Orfer	13	2.6e-05	sortante
13777	354647009	Anders Fager	13	2.6e-05	sortante
13778	354647010	T. E. D. Klein	13	2.6e-05	sortante
13779	354647011	Luc Sante	13	2.6e-05	sortante
13780	354647012	Alfred Józef Potocki	13	2.6e-05	sortante
13781	354647013	Johann von Wessenberg	13	2.6e-05	sortante
13782	354647014	homme enivré	13	2.6e-05	sortante
13783	354647015	homme soûl	13	2.6e-05	sortante
13784	354647016	Hanna Mangan Lawrence	13	2.6e-05	sortante
13785	354647017	María Félix	13	2.6e-05	sortante
13786	354647018	Kathy Morris	13	2.6e-05	sortante
13787	354647019	Kathryn Morris	13	2.6e-05	sortante
13788	354647021	Patronyme	13	2.6e-05	sortante
13789	354647022	William Gillies Whittaker	13	2.6e-05	sortante
13790	354647023	Eugène Deslaw	13	2.6e-05	sortante
13791	354647024	Sébastien-Charles Leconte	13	2.6e-05	sortante
13792	354647025	Louis-Jacques Boucot	13	2.6e-05	sortante
13793	354647026	Louis Boucaud	13	2.6e-05	sortante
13794	354647027	Louis Boucot	13	2.6e-05	sortante
13795	354647028	René Rebuffat	13	2.6e-05	sortante
13796	354647029	Johann Baptist Metz	13	2.6e-05	sortante
13797	354647030	Firoz	13	2.6e-05	sortante
13798	354647031	Joseph Binder	13	2.6e-05	sortante
13799	354647032	Alexander Binder	13	2.6e-05	sortante
13800	354647033	Peter Burton	13	2.6e-05	sortante
13801	354647034	Maurice Binder	13	2.6e-05	sortante
13802	354647035	Wolfe Morris	13	2.6e-05	sortante
13803	354647036	Samuel Alfredo Morris de Olea	13	2.6e-05	sortante
13804	354647037	Morris I	13	2.6e-05	sortante
13805	354647038	Charles W. Morris	13	2.6e-05	sortante
13806	354647039	Charles Morris	13	2.6e-05	sortante
13807	354647040	Arthur Robert Morris	13	2.6e-05	sortante
13808	354647041	John Chambers	13	2.6e-05	sortante
13809	354647042	Frédéric-Séraphin	13	2.6e-05	sortante
13810	354647043	de La Tour du Pin	13	2.6e-05	sortante
13811	354647044	Gouvernet	13	2.6e-05	sortante
13812	354647045	Marie Ferdinand Hilarion de Liedekerke-Beaufort	13	2.6e-05	sortante
13813	354647046	George Louis Wheeler	13	2.6e-05	sortante
13814	354647047	George L. Heroux	13	2.6e-05	sortante
13815	354647048	Lawrence J. Corcoran	13	2.6e-05	sortante
13816	354647049	Elton P. Chamberlain	13	2.6e-05	sortante
13817	354647050	Ice Box Chamberlain	13	2.6e-05	sortante
13818	354647051	Filippo Caracciolo di Castagneto	13	2.6e-05	sortante
13819	354647052	Hadelin Stanislas Humbert de Liedekerke-Beaufort	13	2.6e-05	sortante
13820	354647053	Ivan Paskevitch	13	2.6e-05	sortante
13821	354647054	Ivan Fiodorovitch Paskevitch	13	2.6e-05	sortante
13822	354647055	Alfred Candidus Ferdinand	13	2.6e-05	sortante
13823	354647056	zu Windisch-Graetz	13	2.6e-05	sortante
13824	354647057	zu Windisch-Grätz	13	2.6e-05	sortante
13825	354647058	Max Hussarek von Heinlein	13	2.6e-05	sortante
13826	354647059	Ernst Seidler von Feuchtenegg	13	2.6e-05	sortante
13827	354647060	Max Wladimir Freiherr von Beck	13	2.6e-05	sortante
13828	354647061	Heinrich von Wittek	13	2.6e-05	sortante
13829	354647062	Paul Gautsch Freiherr von Frankenthurn	13	2.6e-05	sortante
13830	354647063	Ludwig von Holzgethan	13	2.6e-05	sortante
13831	354647088	Maurice Paul Nivat	13	2.6e-05	sortante
13832	354647089	Corrado Böhm	13	2.6e-05	sortante
13833	354647090	Bernard Hautecloque	13	2.6e-05	sortante
13834	354647091	Francis Trochu	13	2.6e-05	sortante
13835	354647092	Hans Quest	13	2.6e-05	sortante
13836	354647093	Antonio Vico	13	2.6e-05	sortante
13837	354647094	Bertrand-Sévère Laurence	13	2.6e-05	sortante
13838	354647095	Louis-Antoine de Salinis	13	2.6e-05	sortante
13839	354647096	Pardoux Charles Oscar Massy	13	2.6e-05	sortante
13840	354647097	Marie-Dominique Peyramale	13	2.6e-05	sortante
13841	354647098	Valère Vautmans	13	2.6e-05	sortante
13842	354647099	Adolphe von Auersperg	13	2.6e-05	sortante
13843	354647100	Philippe Thirault	13	2.6e-05	sortante
13844	354647101	Artiste	13	2.6e-05	sortante
13845	354647102	Monstre	13	2.6e-05	sortante
13846	354647103	Rien R. Morris	13	2.6e-05	sortante
13847	354647104	Patrick Dewael	13	2.6e-05	sortante
13848	354647105	Bart Somers	13	2.6e-05	sortante
13849	354647106	Alexandre Barbera-Ivanoff	13	2.6e-05	sortante
13850	354647107	Jack Micheline	13	2.6e-05	sortante
13851	354647108	Harold Martin Silver	13	2.6e-05	sortante
13852	354647109	Philippe Cognée	13	2.6e-05	sortante
13853	354647110	Yannick Bisson	13	2.6e-05	sortante
13854	354647211	Jürgen Holtz	13	2.6e-05	sortante
13855	354647212	Michel Didier Fortin	13	2.6e-05	sortante
13856	354647213	Jacques Martial	13	2.6e-05	sortante
13857	354647214	Leroyer	13	2.6e-05	sortante
13858	354647215	Ronald Leibman	13	2.6e-05	sortante
13859	354647216	Ron Leibman	13	2.6e-05	sortante
13860	354647217	Xavier Dolan-Tadros	13	2.6e-05	sortante
13861	354647218	Omari Hardwick	13	2.6e-05	sortante
13862	354647219	Evan Peters	13	2.6e-05	sortante
13863	354647220	Xander Berkeley	13	2.6e-05	sortante
13864	354647221	Guillaume de Sainte-Mère-Église	13	2.6e-05	sortante
13865	354647222	Michel Conil-Lacoste	13	2.6e-05	sortante
13866	354647223	François Kollar	13	2.6e-05	sortante
13867	354647224	Ferenc Kollár	13	2.6e-05	sortante
13868	354647225	Xavier de Langlais	13	2.6e-05	sortante
13869	354647226	Leonard J. Goldberg	13	2.6e-05	sortante
13870	354647227	Karl Friedrich Brandt	13	2.6e-05	sortante
13871	354647228	Andrew Weiner	13	2.6e-05	sortante
13872	354647229	Jean-François Clouet	13	2.6e-05	sortante
13873	354647230	Robert George Willis	13	2.6e-05	sortante
13874	354647231	Robert George Dylan Willis	13	2.6e-05	sortante
13875	354647232	Bob Willis	13	2.6e-05	sortante
13876	354647233	Nuit de Cristal	13	2.6e-05	sortante
13877	354647234	Joseph Maurice Ravel	13	2.6e-05	sortante
13878	354647235	Philippe Conil	13	2.6e-05	sortante
13879	354647236	Mahfuzur Rahman Khan	13	2.6e-05	sortante
13880	354647237	Auguste Fix	13	2.6e-05	sortante
13881	354647238	Ronald Saunders	13	2.6e-05	sortante
13882	354647239	Ron Saunders	13	2.6e-05	sortante
13883	354647240	Reinhard Bonnke	13	2.6e-05	sortante
13884	354647241	Albert Vanloo	13	2.6e-05	sortante
13885	354647242	Werner Richard Heymann	13	2.6e-05	sortante
13886	354647243	Werner R. Heymann	13	2.6e-05	sortante
13887	354647244	Gavault	13	2.6e-05	sortante
13888	354647245	Henri Charles Antoine Gaston Serpette	13	2.6e-05	sortante
13889	354647246	Edmond Audran	13	2.6e-05	sortante
13890	354647247	Louis-Adolphe Gem	13	2.6e-05	sortante
13891	354647248	Adolphe Jaime	13	2.6e-05	sortante
13892	354647249	Jaime fils	13	2.6e-05	sortante
13893	354647250	Léon Vasseur	13	2.6e-05	sortante
13894	354647251	Claude Antoine Jules Cairon	13	2.6e-05	sortante
13895	354647252	Alphonse Varney	13	2.6e-05	sortante
13896	354647253	Théodore Ballu	13	2.6e-05	sortante
13897	354647254	Maurice Level	13	2.6e-05	sortante
13898	354647255	Léon Level	13	2.6e-05	sortante
13899	354647256	Charles Nungesser	13	2.6e-05	sortante
13900	354647257	Sphéros du Bosphore	13	2.6e-05	sortante
13901	354647258	Diogène de Babylone	13	2.6e-05	sortante
13902	354647259	Mors Kochanski	13	2.6e-05	sortante
13903	354647260	Thomas Clayton Wolfe	13	2.6e-05	sortante
13904	354647261	Paul-Auguste Halley	13	2.6e-05	sortante
13905	354647262	Paul-Louis Halley	13	2.6e-05	sortante
13906	354647263	Hillary Baldwin Waugh	13	2.6e-05	sortante
13907	354647264	Keith Holyoake	13	2.6e-05	sortante
13908	354647265	Peter David Mulgrew	13	2.6e-05	sortante
13909	354647266	Bennett Alfred Cerf	13	2.6e-05	sortante
13910	354647267	Lewis Griffith Cresswell Evans Pugh	13	2.6e-05	sortante
13911	354647268	Griffith Pugh	13	2.6e-05	sortante
13912	354647269	Alfred Gregory	13	2.6e-05	sortante
13913	354647270	Wallace George Lowe	13	2.6e-05	sortante
13914	354647271	George Lowe	13	2.6e-05	sortante
13915	354647272	Horace Henry Ayres	13	2.6e-05	sortante
13916	354647273	Harry Ayres	13	2.6e-05	sortante
13917	354647274	Edgard De Caluwé	13	2.6e-05	sortante
13918	354647275	Paul Surtel	13	2.6e-05	sortante
13919	354647276	Antoine Dresse	13	2.6e-05	sortante
13920	354647277	Eugène Rubens-Alcais	13	2.6e-05	sortante
13921	354647278	William Meyers	13	2.6e-05	sortante
13922	354647279	Malcolm Clive Spence	13	2.6e-05	sortante
13923	354647280	Daan Bekker	13	2.6e-05	sortante
13924	354647281	Willie Toweel	13	2.6e-05	sortante
13925	354647282	Alfred James Swift	13	2.6e-05	sortante
13926	354647283	Robert Fowler	13	2.6e-05	sortante
13927	354647284	Bobby Fowler	13	2.6e-05	sortante
13928	354647285	George Estman	13	2.6e-05	sortante
13929	354647286	Thomas Shardelow	13	2.6e-05	sortante
13930	354647287	Theunis Jacobus van Schalkwyk	13	2.6e-05	sortante
13931	354647288	John Duncan Arthur	13	2.6e-05	sortante
13932	354647289	Dennis Graham Shepherd	13	2.6e-05	sortante
13933	354647290	George Hunter	13	2.6e-05	sortante
13934	354647291	Gerald Dreyer	13	2.6e-05	sortante
13935	354647292	Charles Catterall	13	2.6e-05	sortante
13936	354647293	Ernest Peirce	13	2.6e-05	sortante
13937	354647294	Dave Carstens	13	2.6e-05	sortante
13938	354647295	Lawrence Stevens	13	2.6e-05	sortante
13939	354647296	Michael Morris	13	2.6e-05	sortante
13940	354647297	Dennis Vincent Brutus	13	2.6e-05	sortante
13941	354647298	Ernest Blakelock Thubron	13	2.6e-05	sortante
13942	354647299	Émile Thubron	13	2.6e-05	sortante
13943	354647300	Charles Franklin Kettering	13	2.6e-05	sortante
13944	354647301	Roberto Eduardo Viola	13	2.6e-05	sortante
13945	354647302	Charles Franklin Brannan	13	2.6e-05	sortante
13946	354647303	Clinton Presba Anderson	13	2.6e-05	sortante
13947	354647304	Claude Raymond Wickard	13	2.6e-05	sortante
13948	354647305	Jesse Monroe Donaldson	13	2.6e-05	sortante
13949	354647306	Frank Comerford Walker	13	2.6e-05	sortante
13950	354647307	Robert Abercrombie Lovett	13	2.6e-05	sortante
13951	354647308	Kenneth Claiborne Royall	13	2.6e-05	sortante
13952	354647309	John Watson Foster	13	2.6e-05	sortante
13953	354647310	Edmund Jennings Randolph	13	2.6e-05	sortante
13954	354647311	Paul Bilhaud	13	2.6e-05	sortante
13955	354647312	Maurice Ordonneau	13	2.6e-05	sortante
13956	354647313	Claude Antoine Marie Mars	13	2.6e-05	sortante
13957	354647433	René Guilly	13	2.6e-05	sortante
13958	354647434	René Désaguliers	13	2.6e-05	sortante
13959	354647435	Paul Naudon	13	2.6e-05	sortante
13960	354647436	Jean Reyor	13	2.6e-05	sortante
13961	354647437	Marcel Clavelle	13	2.6e-05	sortante
13962	354647438	Sirius	13	2.6e-05	sortante
13963	354647439	J.Hugonin	13	2.6e-05	sortante
13964	354647440	von Roman	13	2.6e-05	sortante
13965	354647441	Johan Helmich Roman	13	2.6e-05	sortante
13966	354647442	Hannes Meyer	13	2.6e-05	sortante
13967	354647443	Jean-Paul Benzécri	13	2.6e-05	sortante
13968	354647444	Jakob Kuhn	13	2.6e-05	sortante
13969	354647445	Köbi Kuhn	13	2.6e-05	sortante
13970	354647446	Yeshi Donden	13	2.6e-05	sortante
13971	354647447	Jacob Markiel	13	2.6e-05	sortante
13972	354647448	Ernie Colón	13	2.6e-05	sortante
13973	354647449	George Lewis Schwartz	13	2.6e-05	sortante
13974	354647450	John Charles Meyer	13	2.6e-05	sortante
13975	354647451	George Markstein	13	2.6e-05	sortante
13976	354647452	Kenneth Ambrose Walsh	13	2.6e-05	sortante
13977	354647453	Louis Silvie Zamperini	13	2.6e-05	sortante
13978	354647454	Robert Samuel Johnson	13	2.6e-05	sortante
13979	354647455	Saint Antoine de Nagasaki	13	2.6e-05	sortante
13980	354647456	damas à décoller des Capitouls	13	2.6e-05	sortante
13981	354647457	Shigeto Ikeda	13	2.6e-05	sortante
13982	354647458	Hermes Grillo	13	2.6e-05	sortante
13983	354647459	Evarts Ambrose Graham	13	2.6e-05	sortante
13984	354647460	Akira Masaoka	13	2.6e-05	sortante
13985	354647461	Henri Metras	13	2.6e-05	sortante
13986	354647462	Norman Rupert Barrett	13	2.6e-05	sortante
13987	354647463	Robert Monod	13	2.6e-05	sortante
13988	354647464	Josep Oller i Roca	13	2.6e-05	sortante
13989	354647465	Alexandre Jonathan	13	2.6e-05	sortante
13990	354647466	Jannée	13	2.6e-05	sortante
13991	354647467	Yannaï	13	2.6e-05	sortante
13992	354647468	Joseph Oller	13	2.6e-05	sortante
13993	354647469	George Welch	13	2.6e-05	sortante
13994	354647470	John Trevor Godfrey	13	2.6e-05	sortante
13995	354647471	Alexander Vraciu	13	2.6e-05	sortante
13996	354647472	David McCampbell	13	2.6e-05	sortante
13997	354647473	Alfred Sohn-Rethel	13	2.6e-05	sortante
13998	354647474	Jack Barry	13	2.6e-05	sortante
13999	354647475	Títos Vandís	13	2.6e-05	sortante
14000	354647476	Domingos Simões Pereira	13	2.6e-05	sortante
14001	354647477	José Mário Vaz	13	2.6e-05	sortante
14002	354647478	Umaro Sissoco Embaló	13	2.6e-05	sortante
14003	354647479	Tabaré Vázquez	13	2.6e-05	sortante
14004	354647480	Luis Alberto Lacalle Pou	13	2.6e-05	sortante
14005	354647481	Ioan Rus	13	2.6e-05	sortante
14006	354647482	Felice Laudadio	13	2.6e-05	sortante
14007	354647483	Stanislav Govoroukhine	13	2.6e-05	sortante
14008	354647484	H.B. Halicki	13	2.6e-05	sortante
14009	354647485	Keith Haring	13	2.6e-05	sortante
14010	354647486	Don Diègue	13	2.6e-05	sortante
14011	354647487	Philippe Adnot	13	2.6e-05	sortante
14012	354647488	Eugubinus	13	2.6e-05	sortante
14013	354647489	Agostinus Steuchus	13	2.6e-05	sortante
14014	354647490	Augustin Steucho	13	2.6e-05	sortante
14015	354647491	Agostino Steuco	13	2.6e-05	sortante
14016	354647492	Georges Vallin	13	2.6e-05	sortante
14017	354647493	Matthew Norton Wise	13	2.6e-05	sortante
14018	354647494	Peter Louis Galison	13	2.6e-05	sortante
14019	354647495	Maria Rosa Antognazza	13	2.6e-05	sortante
14020	354647496	Gerald James Holton	13	2.6e-05	sortante
14021	354647497	Hiroki Azuma	13	2.6e-05	sortante
14022	354647498	Matador	13	2.6e-05	sortante
14023	354647499	Wilhelm Schmidt	13	2.6e-05	sortante
14024	354647500	John Patrick Cody	13	2.6e-05	sortante
14025	354647501	Claude Sempère	13	2.6e-05	sortante
14026	354647502	Petr Málek	13	2.6e-05	sortante
14027	354647503	Harold John Cook	13	2.6e-05	sortante
14028	354647504	Thomas Eugen Goldstein	13	2.6e-05	sortante
14029	354647505	Lawrence M. Principe	13	2.6e-05	sortante
14030	354647506	Louis de Bonald	13	2.6e-05	sortante
14031	354647507	Aurelio Grimaldi	13	2.6e-05	sortante
14032	354647508	Milcho Manchevski	13	2.6e-05	sortante
14033	354647509	Roger Avary	13	2.6e-05	sortante
14034	354647510	Alessandro D'Alatri	13	2.6e-05	sortante
14035	354647511	Franco Maresco	13	2.6e-05	sortante
14036	354647512	Michael Schorr	13	2.6e-05	sortante
14037	354647513	Moritz de Hadeln	13	2.6e-05	sortante
14038	354647514	Jim Kouf	13	2.6e-05	sortante
14039	354647515	Alexandre Rogojkine	13	2.6e-05	sortante
14040	354647516	Robert Dalva	13	2.6e-05	sortante
14041	354647517	Alexandre Prochkine	13	2.6e-05	sortante
14042	354647518	Stany Cordier	13	2.6e-05	sortante
14043	354647519	Lucien Nonguet	13	2.6e-05	sortante
14044	354647520	Anita Pallenberg	13	2.6e-05	sortante
14045	354647521	Myriam Fares	13	2.6e-05	sortante
14046	354647522	Myriam Barbera	13	2.6e-05	sortante
14047	354647523	Monet Mazur	13	2.6e-05	sortante
14048	354647524	Élizabeth Bourgine	13	2.6e-05	sortante
14049	354647578	Richmond Allan Bayes	13	2.6e-05	sortante
14050	354647579	Richie Bayes	13	2.6e-05	sortante
14051	354647580	Gilbert William Bayes	13	2.6e-05	sortante
14052	354647581	Joseph Grasset	13	2.6e-05	sortante
14053	354647582	Joseph Napoléon	13	2.6e-05	sortante
14054	354647583	Jules Ephrussi	13	2.6e-05	sortante
14055	354647584	Charles Ephrussi	13	2.6e-05	sortante
14056	354647585	Louis Cahen d'Anvers	13	2.6e-05	sortante
14057	354647586	Louis de Cahen	13	2.6e-05	sortante
14058	354647587	Albert Cahen	13	2.6e-05	sortante
14059	354647588	Jean Bertrand Alfred de Tarde	13	2.6e-05	sortante
14060	354647589	Francis Poictevin	13	2.6e-05	sortante
14061	354647590	Edmond Bloud	13	2.6e-05	sortante
14062	354647591	Edmond Antony Joseph Bloud	13	2.6e-05	sortante
14063	354647592	Victor Giraud	13	2.6e-05	sortante
14064	354647593	Robert d'Orléans	13	2.6e-05	sortante
14065	354647594	Karl Robert Eduard von Hartmann	13	2.6e-05	sortante
14066	354647595	Alphonse-Pierre Lemerre	13	2.6e-05	sortante
14067	354647596	Di Renjie	13	2.6e-05	sortante
14068	354647597	Huaiying	13	2.6e-05	sortante
14069	354647598	Duc Wenhui de Liang	13	2.6e-05	sortante
14070	354647599	Egidius Schiffer	13	2.6e-05	sortante
14071	354647600	Jacques Oudot	13	2.6e-05	sortante
14072	354647601	Georges Oudot	13	2.6e-05	sortante
14073	354647602	Juan Carlos Onganía	13	2.6e-05	sortante
14074	354647603	Gilbert Keith Chesterton	13	2.6e-05	sortante
